preset	collection	source	zone	type	gender	uvX	uvY	scaleX	scaleY	rot	txd	txt
FM_Tat_F_008	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_FEMALE	0.250000	0.380000	-0.192000	0.250000	0.000000	mp_fm_tat_008	mp_fm_tat_008
FM_Tat_F_009	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.230000	0.550000	0.330000	0.280000	0.000000	mp_fm_tat_009	mp_fm_tat_009
FM_Tat_F_010	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.650000	0.620000	0.130000	0.130000	0.000000	mp_fm_tat_010	mp_fm_tat_010
FM_Tat_F_011	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.140000	0.720000	0.080000	0.080000	9.720000	mp_fm_tat_011	mp_fm_tat_011
FM_Tat_F_012	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.740000	0.345000	0.280000	0.250000	0.000000	mp_fm_tat_012	mp_fm_tat_012
FM_Tat_F_013	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.330000	0.730000	0.120000	0.120000	0.000000	mp_fm_tat_013	mp_fm_tat_013
FM_Tat_F_014	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.100000	0.480000	0.147000	0.300000	0.000000	mp_fm_tat_014	mp_fm_tat_014
FM_Tat_F_015	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.470000	0.870000	0.070000	0.080000	0.000000	mp_fm_tat_015	mp_fm_tat_015
FM_Tat_F_016	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.220000	0.560000	0.300000	0.280000	0.000000	mp_fm_tat_016	mp_fm_tat_016
FM_Tat_F_017	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_FEMALE	0.680000	0.350000	0.232000	0.300000	0.000000	mp_fm_tat_017	mp_fm_tat_017
FM_Tat_F_018	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.480000	0.540000	0.240000	0.300000	0.000000	mp_fm_tat_018	mp_fm_tat_018
FM_Tat_F_019	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.225000	0.540000	0.330000	0.300000	0.000000	mp_fm_tat_019	mp_fm_tat_019
FM_Tat_F_020	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.225000	0.550000	0.325000	0.290000	0.000000	mp_fm_tat_020	mp_fm_tat_020
FM_Tat_F_021	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_FEMALE	0.240000	0.360000	0.230000	0.250000	0.000000	mp_fm_tat_021	mp_fm_tat_021
FM_Tat_F_022	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_FEMALE	0.800000	0.320000	0.230000	0.250000	0.000000	mp_fm_tat_022	mp_fm_tat_022
FM_Tat_F_023	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_FEMALE	0.240000	0.350000	0.230000	0.250000	0.000000	mp_fm_tat_023	mp_fm_tat_023
FM_Tat_F_024	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.730000	0.510000	0.300000	0.250000	0.000000	mp_fm_tat_024	mp_fm_tat_024
FM_Tat_F_025	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.670000	0.620000	0.080000	0.080000	0.000000	mp_fm_tat_025	mp_fm_tat_025
FM_Tat_F_026	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_FEMALE	0.240000	0.300000	0.200000	0.250000	0.000000	mp_fm_tat_026	mp_fm_tat_026
FM_Tat_F_027	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.490000	0.780000	0.250000	0.250000	0.000000	mp_fm_tat_027	mp_fm_tat_027
FM_Tat_F_028	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.540000	0.440000	0.240000	0.200000	0.000000	mp_fm_tat_028	mp_fm_tat_028
FM_Tat_F_029	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.800000	0.320000	0.100000	0.100000	0.000000	mp_fm_tat_029	mp_fm_tat_029
FM_Tat_F_030	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.230000	0.740000	0.100000	0.100000	0.000000	mp_fm_tat_030	mp_fm_tat_030
FM_Tat_F_031	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.528000	0.800000	0.240000	0.200000	0.000000	mp_fm_tat_031	mp_fm_tat_031
FM_Tat_F_032	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_FEMALE	0.260000	0.350000	0.200000	0.200000	0.000000	mp_fm_tat_032	mp_fm_tat_032
FM_Tat_F_033	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_FEMALE	0.160000	0.360000	0.400000	0.300000	0.000000	mp_fm_tat_033	mp_fm_tat_033
FM_Tat_F_034	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.650000	0.630000	0.200000	0.160000	0.000000	mp_fm_tat_034	mp_fm_tat_034
FM_Tat_F_035	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_FEMALE	1.100000	0.350000	0.300000	0.260000	0.000000	mp_fm_tat_035	mp_fm_tat_035
FM_Tat_F_036	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.736000	0.375000	0.300000	0.120000	0.000000	mp_fm_tat_036	mp_fm_tat_036
FM_Tat_F_037	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_FEMALE	0.250000	0.320000	0.200000	0.230000	0.000000	mp_fm_tat_037	mp_fm_tat_037
FM_Tat_F_038	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_FEMALE	-0.450000	0.430000	0.240000	0.200000	-180.000000	mp_fm_tat_038	mp_fm_tat_038
FM_Tat_F_039	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_FEMALE	-0.250000	0.350000	0.200000	0.200000	0.000000	mp_fm_tat_039	mp_fm_tat_039
FM_Tat_F_040	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_FEMALE	0.280000	0.560000	0.400000	0.400000	0.000000	mp_fm_tat_040	mp_fm_tat_040
FM_Tat_F_041	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.870000	0.150000	0.100000	0.000000	mp_fm_tat_041	mp_fm_tat_041
FM_Tat_F_042	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_FEMALE	1.200000	0.400000	0.280000	0.280000	0.000000	mp_fm_tat_042	mp_fm_tat_042
FM_Tat_F_043	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_FEMALE	-0.250000	0.350000	0.200000	0.200000	0.000000	mp_fm_tat_043	mp_fm_tat_043
FM_Tat_F_044	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.730000	0.520000	0.250000	0.180000	0.000000	mp_fm_tat_044	mp_fm_tat_044
FM_Tat_F_045	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.246000	0.550000	0.380000	0.300000	0.000000	mp_fm_tat_045	mp_fm_tat_045
FM_Tat_F_046	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.225000	0.555000	0.300000	0.280000	0.000000	mp_fm_tat_046	mp_fm_tat_046
FM_Tat_F_047	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.460000	0.850000	0.120000	0.140000	0.000000	mp_fm_tat_047	mp_fm_tat_047
FM_Tshirt_Award_000	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	-0.260000	0.600000	0.170000	0.170000	0.000000	mp_fm_tshirt_award_000	mp_fm_tshirt_award_000
FM_Tshirt_Award_001	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	-0.260000	0.600000	0.250000	0.250000	0.000000	mp_fm_tshirt_award_001	mp_fm_tshirt_award_001
FM_Tshirt_Award_002	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	-0.260000	0.620000	0.100000	0.100000	0.000000	mp_fm_tshirt_award_002	mp_fm_tshirt_award_002
FM_Tshirt_Award_F_000	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	-0.260000	0.480000	0.150000	0.150000	0.000000	mp_fm_tshirt_award_000	mp_fm_tshirt_award_000
FM_Tshirt_Award_F_001	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	-0.270000	0.480000	0.250000	0.250000	0.000000	mp_fm_tshirt_award_001	mp_fm_tshirt_award_001
FM_Tshirt_Award_F_002	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	-0.260000	0.500000	0.100000	0.100000	0.000000	mp_fm_tshirt_award_002	mp_fm_tshirt_award_002
FM_F_Hair_003_a	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_DONTCARE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_003_a	mp_fm_f_hair_003_a
FM_F_Hair_003_b	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_DONTCARE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_003_b	mp_fm_f_hair_003_b
FM_F_Hair_003_c	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_DONTCARE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_003_c	mp_fm_f_hair_003_c
FM_F_Hair_003_d	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_DONTCARE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_003_d	mp_fm_f_hair_003_d
FM_F_Hair_003_e	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_DONTCARE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_003_e	mp_fm_f_hair_003_e
FM_F_Hair_005_a	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_005_a	mp_fm_f_hair_005_a
FM_F_Hair_005_b	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_005_b	mp_fm_f_hair_005_b
FM_F_Hair_005_c	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_005_c	mp_fm_f_hair_005_c
FM_F_Hair_005_d	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_005_d	mp_fm_f_hair_005_d
FM_F_Hair_005_e	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_005_e	mp_fm_f_hair_005_e
FM_F_Hair_006_a	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_006_a	mp_fm_f_hair_006_a
FM_F_Hair_006_b	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_006_b	mp_fm_f_hair_006_b
FM_F_Hair_006_c	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_006_c	mp_fm_f_hair_006_c
FM_F_Hair_006_d	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_006_d	mp_fm_f_hair_006_d
FM_F_Hair_006_e	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_006_e	mp_fm_f_hair_006_e
FM_F_Hair_013_a	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_013_a	mp_fm_f_hair_013_a
FM_F_Hair_013_b	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_013_b	mp_fm_f_hair_013_b
FM_F_Hair_013_c	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_013_c	mp_fm_f_hair_013_c
FM_F_Hair_013_d	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_013_d	mp_fm_f_hair_013_d
FM_F_Hair_013_e	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_013_e	mp_fm_f_hair_013_e
FM_F_Hair_014_a	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_014_a	mp_fm_f_hair_014_a
FM_F_Hair_014_b	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_014_b	mp_fm_f_hair_014_b
FM_F_Hair_014_c	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_014_c	mp_fm_f_hair_014_c
FM_F_Hair_014_d	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_014_d	mp_fm_f_hair_014_d
FM_F_Hair_014_e	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_014_e	mp_fm_f_hair_014_e
FM_F_Hair_long_a	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_long_a	mp_fm_f_hair_long_a
FM_F_Hair_long_b	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_long_b	mp_fm_f_hair_long_b
FM_F_Hair_long_c	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_long_c	mp_fm_f_hair_long_c
FM_F_Hair_long_d	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_long_d	mp_fm_f_hair_long_d
FM_F_Hair_long_e	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_f_hair_long_e	mp_fm_f_hair_long_e
FM_M_Hair_001_a	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_001_a	mp_fm_m_hair_001_a
FM_M_Hair_001_b	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_001_b	mp_fm_m_hair_001_b
FM_M_Hair_001_c	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_001_c	mp_fm_m_hair_001_c
FM_M_Hair_001_d	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_001_d	mp_fm_m_hair_001_d
FM_M_Hair_001_e	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_001_e	mp_fm_m_hair_001_e
FM_M_Hair_003_a	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_003_a	mp_fm_m_hair_003_a
FM_M_Hair_003_b	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_003_b	mp_fm_m_hair_003_b
FM_M_Hair_003_c	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_003_c	mp_fm_m_hair_003_c
FM_M_Hair_003_d	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_003_d	mp_fm_m_hair_003_d
FM_M_Hair_003_e	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_003_e	mp_fm_m_hair_003_e
FM_M_Hair_006_a	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_006_a	mp_fm_m_hair_006_a
FM_M_Hair_006_b	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_006_b	mp_fm_m_hair_006_b
FM_M_Hair_006_c	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_006_c	mp_fm_m_hair_006_c
FM_M_Hair_006_d	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_006_d	mp_fm_m_hair_006_d
FM_M_Hair_006_e	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_006_e	mp_fm_m_hair_006_e
FM_M_Hair_008_a	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_008_a	mp_fm_m_hair_008_a
FM_M_Hair_008_b	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_008_b	mp_fm_m_hair_008_b
FM_M_Hair_008_c	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_008_c	mp_fm_m_hair_008_c
FM_M_Hair_008_d	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_008_d	mp_fm_m_hair_008_d
FM_M_Hair_008_e	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_008_e	mp_fm_m_hair_008_e
FM_M_Hair_long_a	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_long_a	mp_fm_m_hair_long_a
FM_M_Hair_long_b	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_long_b	mp_fm_m_hair_long_b
FM_M_Hair_long_c	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_long_c	mp_fm_m_hair_long_c
FM_M_Hair_long_d	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_long_d	mp_fm_m_hair_long_d
FM_M_Hair_long_e	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	mp_fm_m_hair_long_e	mp_fm_m_hair_long_e
mp_fm_branding_001	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	-0.260000	0.550000	0.250000	0.225000	0.000000	mp_fm_branding_001	mp_fm_branding_001
mp_fm_branding_002	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	-0.260000	0.660000	0.200000	0.150000	0.000000	mp_fm_branding_002	mp_fm_branding_002
mp_fm_branding_003	multiplayer_overlays	common.rpf/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	-0.260000	0.660000	0.180000	0.180000	0.000000	mp_fm_branding_003	mp_fm_branding_003
